timestamp,x,y,z,rx,ry,rz
1784708170855,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708170903,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708170953,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171001,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171050,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171099,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171148,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171197,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171245,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171294,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171343,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171392,107.870087,42.1463928,148.811691,26.0116577,50.3142014,103.882393
1784708171440,109.159943,40.8522797,148.934174,27.9953365,50.3090096,105.52829
1784708171486,109.150024,41.0289574,149.137115,27.7001953,50.2778091,105.249374
1784708171531,109.090668,41.1931915,149.167984,27.4988289,50.3121071,105.111931
1784708171576,109.001335,41.2411118,149.180511,27.4213333,50.2906723,105.105492
1784708171622,108.985855,41.3026695,149.323151,27.2979927,50.2221718,105.004143
1784708171667,109.089935,41.4754105,149.937256,27.1165695,50.0189171,104.782059
1784708171713,109.162842,41.7522049,150.755981,26.7714481,49.8224869,104.426178
1784708171758,109.250015,42.0344734,151.858002,26.5447884,49.5769806,104.152542
1784708171802,109.356728,42.3937073,153.316711,26.1079693,49.1940041,103.629982
1784708171846,109.19619,42.758564,154.494431,25.6684361,48.8563156,103.225922
1784708171891,109.219711,43.3791046,156.022919,25.250246,48.3852844,102.709755
1784708171935,108.731628,43.9579315,156.87149,24.9604874,48.1189232,102.484451
1784708171979,109.031342,44.7921562,158.870163,24.2498379,47.5489159,101.678665
1784708172023,108.406357,45.1339073,159.790802,24.1712456,47.2901077,101.629646
1784708172066,107.655556,45.4519463,160.749191,24.0016842,46.9213257,101.429474
1784708172109,105.211212,45.0731239,157.946594,22.6748905,47.7448807,101.146515
1784708172152,103.620728,45.3146172,158.260727,24.4506092,47.6558838,102.416435
1784708172195,103.013641,45.7986603,159.181305,24.2231312,47.3861694,102.180382
1784708172239,102.811066,46.5216942,160.769684,23.4767742,46.8439331,101.321342
1784708172282,102.053459,47.2317543,161.534134,23.1625862,46.5996628,101.033791
1784708172324,101.318245,47.7206993,161.803024,22.9305878,46.5852776,100.904671
1784708172367,100.809547,47.9510193,161.729538,22.5877571,46.623394,100.762321
1784708172410,100.340019,48.2105522,161.373535,22.4346714,46.5191383,100.652031
1784708172453,99.8832703,48.7903214,161.08284,22.3255825,46.4393272,100.647636
1784708172496,99.2984772,49.5118523,160.942184,22.2746353,46.4191208,100.715683
1784708172539,98.5331802,50.0604286,160.888855,22.2892265,46.4750977,100.735085
1784708172582,97.7627563,50.5100594,160.937286,22.1877384,46.4543686,100.601982
1784708172624,96.9860382,50.8398399,160.482178,21.8996353,46.5446777,100.400703
1784708172667,96.4701309,51.2872162,160.346176,21.8860531,46.5205803,100.316475
1784708172710,95.9381638,51.7628746,160.240204,21.8849697,46.4712486,100.39975
1784708172754,95.3317261,52.3206215,160.424316,21.9031773,46.3051262,100.585327
1784708172796,94.6876373,52.8152542,161.031357,22.0064526,46.1043282,100.764061
1784708172839,93.8950424,53.1839371,161.645248,21.8194427,45.9244041,100.633675
1784708172882,92.9396896,53.3542061,162.076874,21.6984978,45.8240089,100.521446
1784708172925,91.8662033,53.6207008,162.417358,21.5616856,45.7008286,100.428169
1784708172967,90.5657501,53.6898117,162.822113,21.6462364,45.7025566,100.539795
1784708173010,89.198204,53.7029572,163.38295,21.6344624,45.6063576,100.585167
1784708173053,87.8276749,53.7376366,163.984543,21.5842228,45.4561119,100.573242
1784708173096,86.5780106,53.948967,164.610977,21.5635853,45.2444954,100.601646
1784708173139,85.3460083,54.3421135,165.340607,21.7366314,45.0028381,100.805496
1784708173182,84.0622559,54.923584,166.370651,21.827858,44.7474174,100.926804
1784708173225,82.762619,55.7378731,167.576569,21.7690716,44.505825,100.867416
1784708173267,81.4323196,56.6001053,168.561295,21.6860714,44.3608398,100.809769
1784708173310,80.2687302,57.3185425,169.321075,21.5203934,44.4519119,100.837524
1784708173353,79.3759079,57.7569504,170.081711,21.4058723,44.4037094,100.863281
1784708173396,78.5733185,58.0784683,170.713791,21.3411274,44.3619347,100.952698
1784708173439,77.8122025,58.2932663,171.264282,21.3200989,44.2827377,100.96109
1784708173482,77.0562515,58.2568092,171.453583,21.2079449,44.3711243,100.977234
1784708173525,76.4285812,58.2290192,171.605072,20.9550095,44.2831078,100.821373
1784708173567,75.8217163,58.1457634,171.498962,20.8121796,44.3710251,100.713333
1784708173610,75.2655106,57.9538689,171.20311,20.6291161,44.4907837,100.620064
1784708173653,74.7524567,57.5224991,170.851547,20.6450691,44.6411972,100.659363
1784708173696,74.2475357,57.1918335,170.554214,20.4578819,44.5811043,100.580254
1784708173740,73.7368469,56.8673973,170.23204,20.4516544,44.615406,100.558243
1784708173783,73.160408,56.6627426,169.940811,20.3082409,44.5677452,100.500092
1784708173826,72.5335846,56.6021614,169.758636,20.2395344,44.5649834,100.471619
1784708173869,71.9729691,56.7143631,169.736008,20.0226421,44.4676666,100.332542
1784708173911,71.4337769,56.8619576,169.744736,19.9327526,44.4783936,100.283638
1784708173954,70.8304977,57.039711,169.678955,19.8332462,44.4472275,100.197311
1784708173997,70.247612,57.297699,169.644058,19.6851959,44.4055595,100.158134
1784708174040,69.6634064,57.5854034,169.592438,19.6199665,44.3377457,100.193123
1784708174083,68.9689865,57.69627,169.524536,19.7164955,44.3770065,100.380165
1784708174126,68.0796585,57.8420868,169.463257,19.7004261,44.2204514,100.426552
1784708174168,66.9465408,58.0623055,169.203583,19.7793159,44.2655754,100.536079
1784708174211,65.6792068,58.208477,169.126892,19.8828144,44.3214111,100.709732
1784708174254,64.2458115,58.1454887,168.82782,19.8367023,44.4152451,100.746841
1784708174296,62.9905052,58.0376434,168.514145,19.6669102,44.4874535,100.732986
1784708174339,61.8535233,57.9806671,168.13031,19.5967846,44.4528427,100.842926
1784708174382,60.6947174,58.0054741,167.890381,19.8320503,44.4388313,101.121071
1784708174425,59.357502,58.0300636,167.633194,19.8685856,44.4096298,101.282181
1784708174467,57.8738251,57.9921951,167.512634,20.0405464,44.4855957,101.454773
1784708174511,56.3798752,57.975708,167.553635,19.9194641,44.3754501,101.397507
1784708174554,54.7264061,57.8831902,167.130264,19.9803619,44.5422211,101.550713
1784708174596,53.2172852,57.8340874,166.909683,20.0353298,44.5853004,101.732674
1784708174639,51.7483101,57.7695389,166.760559,20.1524715,44.6073837,101.987411
1784708174682,50.4054871,57.7735176,166.954391,20.201582,44.5153275,102.122154
1784708174725,49.0540276,57.7457695,167.081543,20.2490501,44.4930344,102.258858
1784708174767,47.6895485,57.7820435,167.155426,20.2177696,44.4598427,102.333969
1784708174810,46.4367371,57.9764786,167.385147,20.1272449,44.3662949,102.372398
1784708174853,45.2059555,58.2502289,167.709274,20.1827927,44.2765732,102.513397
1784708174896,43.8919945,58.4499092,167.948059,20.241539,44.2497902,102.695526
1784708174939,42.4988174,58.4776306,167.971375,20.2113438,44.3050499,102.780006
1784708174982,41.2467117,58.4214668,167.86821,20.0053043,44.3930779,102.745041
1784708175025,40.3181839,58.4630814,167.802719,19.917326,44.3629875,102.651161
1784708175067,39.6070671,58.4458008,167.641968,19.8073349,44.4339752,102.667213
1784708175110,38.8904419,58.3803406,167.25769,19.8144741,44.4686699,102.734352
1784708175153,38.2302704,58.4198914,167.131866,19.7996273,44.4402237,102.813766
1784708175196,37.5301857,58.5724525,167.142319,19.7879848,44.2856941,102.764709
1784708175239,36.7405663,58.6654472,166.752808,19.6557846,44.3875389,102.699158
1784708175282,36.1482315,58.7191505,166.464218,19.415823,44.4749374,102.5606
1784708175326,35.7180214,58.7193794,165.994278,19.310463,44.5736313,102.498695
1784708175369,35.4017105,58.770752,165.697464,19.1913109,44.4800224,102.44352
1784708175412,35.0498238,58.9355316,165.260147,19.0345173,44.5188828,102.409317
1784708175454,34.6651001,59.0694427,164.99025,19.0525761,44.5036583,102.366722
1784708175497,34.1985741,59.1723289,164.605423,19.0564137,44.5490646,102.37352
1784708175540,33.5865288,59.2942047,164.30452,19.0818424,44.497982,102.374321
1784708175583,32.8742332,59.5334015,163.991928,19.0476589,44.5025826,102.370407
1784708175626,32.1759872,59.7885437,163.631531,19.039814,44.4698944,102.414803
1784708175669,31.4584732,60.0669594,163.364899,19.1327534,44.5434723,102.551521
1784708175712,30.5551968,60.1323357,163.035934,19.3136024,44.6437111,102.751297
1784708175755,29.530201,60.3526688,163.086227,19.4324684,44.5365372,102.847565
1784708175798,28.3377419,60.7228241,163.255142,19.56987,44.3453102,102.950882
1784708175840,27.0551205,61.0521202,163.230835,19.588541,44.3932762,103.118423
1784708175883,25.9024315,61.4215698,163.235001,19.4901295,44.4069824,103.243385
1784708175926,24.9327583,61.5913696,163.160767,19.6344776,44.5479507,103.524506
1784708175970,24.0630283,61.6799507,163.168945,19.7704887,44.5212288,103.765396
1784708176012,23.1742897,61.8529091,163.256119,19.9352722,44.3943214,103.983246
1784708176056,22.2405014,62.1862679,163.338928,20.0005779,44.274929,104.080872
1784708176099,21.3298435,62.5513763,163.394913,20.133358,44.2994461,104.219978
1784708176142,20.2948055,62.8304443,163.391998,20.391428,44.3313141,104.482658
1784708176185,19.2171974,62.9018822,163.280609,20.5178623,44.4797134,104.70488
1784708176228,18.2592411,62.7353668,163.393906,20.6680775,44.5942268,104.947624
1784708176271,17.3355217,62.6421509,163.548218,20.7107811,44.4077721,105.072517
1784708176314,16.4765015,62.7131729,163.747238,20.7830143,44.3278999,105.235298
1784708176356,15.739851,63.0372963,163.987885,20.8475571,44.2169113,105.357506
1784708176400,15.0482578,63.3852882,164.216782,20.8894176,44.228241,105.499908
1784708176443,14.4635267,63.8539619,164.599854,20.8012466,44.1746635,105.499329
1784708176486,14.0445213,64.211998,164.966354,20.7807045,44.2552681,105.483978
1784708176529,13.832058,64.5308762,165.392639,20.6618614,44.1868248,105.399216
1784708176572,13.7591715,64.8129654,165.760406,20.627655,44.1122551,105.398384
1784708176615,13.7179518,65.0644073,165.968216,20.6892357,44.0325241,105.492111
1784708176658,13.5922289,65.1681976,165.918396,20.9201736,44.0888748,105.659912
1784708176700,13.4416513,65.2766953,165.98967,20.9609222,44.0173759,105.681511
1784708176743,13.3536901,65.2036133,165.72348,20.8646049,44.1865044,105.637657
1784708176786,13.4715948,65.0136261,165.462112,20.7284641,44.2551041,105.555946
1784708176829,13.6889658,64.9201813,165.304916,20.6872768,44.1974907,105.516891
1784708176872,13.9153051,64.845253,165.147125,20.7472229,44.1228828,105.532516
1784708176917,14.1848106,64.7452469,164.856247,20.6878242,44.1336784,105.5177
1784708176960,14.3452215,64.4940186,164.330261,20.8500862,44.2500801,105.593895
1784708177003,14.5160351,64.3084946,163.990555,20.6049118,44.2813301,105.504379
1784708177049,14.7974377,64.0701599,163.516724,20.5095158,44.3547859,105.383934
1784708177092,15.2784948,63.9622688,163.179108,20.3458748,44.2665634,105.272972
1784708177135,15.7231321,63.7740936,162.736679,20.5219021,44.2980766,105.400436
1784708177178,15.9686413,63.5344429,162.22023,20.7731152,44.3108597,105.648842
1784708177221,16.0572815,63.4105072,161.845978,20.9688187,44.2441101,105.840866
1784708177264,16.0635548,63.2747688,161.545242,21.044157,44.2597656,105.876472
1784708177307,16.1479988,63.1857948,161.090805,20.9444675,44.2521591,105.797348
1784708177350,16.3124542,63.211071,160.662521,21.0306015,44.256115,105.807495
1784708177393,16.5164776,63.2719421,160.159805,21.1795578,44.3493919,105.923668
1784708177435,16.7305012,63.2959976,159.810577,21.2472134,44.4258499,106.096794
1784708177479,16.932251,63.3117676,159.764099,21.4767799,44.3315125,106.201256
1784708177521,17.0756321,63.539669,159.706894,21.5240326,44.1291847,106.11525
1784708177564,17.2332058,64.1366119,159.583694,21.4266148,43.9893608,106.007492
1784708177607,17.3732643,64.8022766,159.480286,21.5228882,44.0580406,106.097488
1784708177650,17.4343357,65.2802734,159.377945,21.4752159,44.3180542,106.190857
1784708177693,17.4132462,65.4053192,159.2211,21.5037994,44.5784683,106.215157
1784708177736,17.3609447,65.4815445,159.002686,21.393364,44.6288643,106.217171
1784708177779,17.1668434,65.6165695,158.804291,21.4194031,44.7249527,106.359009
1784708177822,16.7284908,65.4323425,158.134293,20.9199486,45.1843071,106.568588
1784708177865,16.2002258,66.138382,158.290863,22.1244297,44.3867302,106.435425
1784708177909,15.6489658,66.1628036,158.110199,22.0385075,44.4842567,106.389717
1784708177952,14.9643021,66.1625595,157.912155,22.0805931,44.543396,106.362686
1784708177995,14.1654425,66.1837158,157.863632,22.1129456,44.5341721,106.365341
1784708178038,13.24263,66.2331619,157.801788,22.0574627,44.5513153,106.443237
1784708178082,12.2285624,66.4079437,157.917999,22.0451298,44.452507,106.50238
1784708178125,11.0680332,66.6550827,158.104614,22.114193,44.4006996,106.578186
1784708178169,9.7888813,66.8797607,158.343994,22.0363846,44.3809204,106.593903
1784708178212,8.45264721,67.1020432,158.598465,21.9150887,44.4293976,106.6185
1784708178255,7.07011604,67.2771835,158.889069,21.8113194,44.4104538,106.608009
1784708178299,5.69390249,67.2918015,158.906296,21.7301636,44.5652657,106.659882
1784708178342,4.30345774,67.3381805,159.182999,21.7845364,44.4871902,106.756714
1784708178386,2.86211538,67.3864136,159.242035,21.7230949,44.5115547,106.817825
1784708178430,1.45096362,67.4344635,159.466904,21.6488819,44.5019569,106.844215
1784708178473,-0.0588656403,67.5118027,159.616638,21.5760479,44.5053253,106.923683
1784708178516,-1.61906266,67.7431183,159.96991,21.4704494,44.3589478,106.924797
1784708178560,-3.14635849,67.9380035,159.996826,21.3251247,44.4350967,106.893631
1784708178603,-4.53425694,68.0247803,160.190887,21.1515923,44.5376167,106.899994
1784708178646,-5.91808748,68.0484238,160.412247,21.1747379,44.4848213,106.987396
1784708178689,-7.42882872,68.0888519,160.640869,21.218462,44.4322281,107.114861
1784708178733,-9.09926605,68.2131577,160.87851,21.3590202,44.2607117,107.235542
1784708178776,-10.7825432,68.5616837,161.280411,21.2726898,44.0906906,107.252762
1784708178819,-12.3920212,68.8797913,161.363403,21.0813923,44.0963783,107.21125
1784708178863,-13.828618,69.3183823,161.632797,20.9501171,44.068119,107.157875
1784708178906,-15.2222052,69.5762634,161.770416,20.8916264,44.0343819,107.192932
1784708178949,-16.5691071,69.6650009,161.7453,20.8725624,44.1228371,107.3172
1784708178993,-18.0403595,69.7484589,161.62941,20.9550667,43.990036,107.423286
1784708179036,-19.5858974,69.7908173,161.341354,20.9026012,44.1232834,107.476318
1784708179080,-21.1819229,70.0063248,161.277451,20.8379879,43.9695396,107.479172
1784708179123,-22.595089,70.0551987,160.879623,20.5615673,44.1523056,107.423714
1784708179167,-23.8144207,69.9962158,160.451935,20.4063778,44.2865639,107.423416
1784708179210,-24.9078789,70.0306931,160.307266,20.3157158,44.2227097,107.445457
1784708179253,-25.8771896,69.8853836,159.838089,20.292717,44.3403702,107.542587
1784708179297,-26.8474331,69.9929733,159.823975,20.3058701,44.2059364,107.568268
1784708179340,-27.8071232,70.0767746,159.761002,20.320919,44.2873611,107.612206
1784708179383,-28.7934418,70.0831757,159.704788,20.2512207,44.298233,107.631752
1784708179426,-29.7555237,70.1802139,159.876465,20.1063633,44.3854179,107.611526
1784708179470,-30.6979809,70.1569901,160.277374,20.0579109,44.2812958,107.610901
1784708179513,-31.663147,70.0936432,160.467957,20.1709976,44.2742653,107.721413
1784708179556,-32.6657944,70.0215607,160.836838,20.1155796,44.2150383,107.792091
1784708179600,-33.6629524,69.9988251,161.295944,20.1607838,44.0973053,107.870995
1784708179643,-34.6144409,69.9111786,161.507828,20.1553135,44.1367569,107.859818
1784708179687,-35.5513573,69.8800049,161.970169,20.0535297,44.0530815,107.811218
1784708179730,-36.40028,69.7301483,162.214127,19.9723434,43.9990196,107.820877
1784708179774,-37.183918,69.310318,162.345108,19.9524994,44.1210899,107.931465
1784708179817,-38.0694847,68.8561783,162.35997,20.0982285,44.0466194,108.068085
1784708179860,-39.0643921,68.4747086,162.407074,20.1074352,44.0582619,108.141548
1784708179904,-40.0648003,68.2924728,162.491501,20.0341873,43.9329338,108.098022
1784708179947,-40.9190216,68.1338043,162.80864,19.8225269,43.9585266,108.00222
1784708179991,-41.7480545,68.2758942,165.151382,18.2920723,43.5926704,107.74173
1784708180034,-42.1831627,67.8054047,164.503525,18.9821644,43.7157135,107.829529
1784708180078,-42.6925125,67.5227127,164.546936,19.2384167,43.5946388,107.969292
1784708180121,-43.2924423,67.2452393,164.608429,19.4702034,43.5394325,108.113403
1784708180163,-44.0633469,67.1114731,164.801376,19.717329,43.3990822,108.245903
1784708180206,-44.9062614,67.0164719,164.999863,19.8709431,43.4672813,108.376923
1784708180249,-45.8148918,67.106926,165.593399,19.938097,43.3653641,108.48555
1784708180292,-46.6618385,67.1188354,166.409744,19.9326725,43.2736588,108.519257
1784708180336,-47.3632851,67.1683578,167.363434,19.779665,43.0769539,108.499214
1784708180379,-48.0401993,67.237175,168.076172,19.9304104,42.9105835,108.646652
1784708180422,-48.8332825,67.5011215,168.866852,20.0218201,42.7804565,108.760757
1784708180465,-49.6074753,67.6621323,169.472992,20.0109806,42.8311043,108.817032
1784708180507,-50.3853951,67.8452988,170.322433,19.9836788,42.6886864,108.889648
1784708180551,-51.0178413,67.9854355,171.001572,19.9177418,42.6351128,108.959648
1784708180594,-51.5411797,67.9932098,171.57695,19.9200153,42.6154556,109.051025
1784708180637,-52.0567856,67.9422379,172.047379,20.0472927,42.5551605,109.202606
1784708180680,-52.6086693,67.9161911,172.481857,20.0577774,42.4822388,109.265915
1784708180723,-53.0869865,67.9469833,172.940262,19.9890614,42.4180412,109.26767
1784708180765,-53.399662,67.9918137,173.238586,19.8167534,42.3861465,109.235207
1784708180808,-53.6260681,68.0292587,173.590744,19.8017025,42.3828659,109.272285
1784708180852,-53.727314,67.8742828,173.673279,19.7920704,42.5257607,109.247375
1784708180895,-53.8839951,67.6996078,173.712372,19.768425,42.5272293,109.233803
1784708180938,-54.3146591,67.5469131,173.779297,20.0487118,42.3960228,109.400902
1784708180981,-54.9173737,67.5239868,173.556976,20.0632534,42.4293251,109.399208
1784708181024,-55.6220779,67.4820099,173.616394,19.965704,42.5122528,109.367172
1784708181067,-56.2567139,67.4257812,173.759781,19.7853413,42.4498253,109.320297
1784708181110,-56.7216835,67.2136307,173.723068,19.7261391,42.5588684,109.338722
1784708181153,-57.2150803,67.0696487,173.813782,19.8284645,42.3745041,109.423866
1784708181196,-57.7288246,66.9456635,173.788422,19.8662548,42.4129448,109.52137
1784708181239,-58.3260193,66.9065933,173.75853,20.0437756,42.288002,109.602242
1784708181283,-59.0069923,66.8349304,173.534241,20.0195808,42.4216881,109.672035
1784708181326,-59.8455048,66.66008,173.526062,20.0565205,42.4393272,109.770569
1784708181369,-60.7175217,66.6257324,173.423004,19.9983635,42.397171,109.818825
1784708181412,-61.4761467,66.6460724,173.38475,19.8640251,42.3757782,109.792763
1784708181455,-62.0132523,66.822731,173.447418,19.7705784,42.2401085,109.750969
1784708181498,-62.3356171,66.8886185,173.487579,19.7021542,42.295414,109.74958
1784708181541,-62.5928688,66.8351822,173.414948,19.6582355,42.2384644,109.788658
1784708181585,-62.9827003,66.8106308,173.144928,19.8521576,42.2392998,109.896103
1784708181628,-63.5522614,66.9610825,172.879791,20.0051136,42.1976662,109.992241
1784708181670,-64.2624283,67.1663742,172.774918,19.9793854,42.293396,110.065041
1784708181714,-64.9056702,67.2501068,172.770203,19.8906898,42.339138,110.040077
1784708181757,-65.4278107,67.3824234,172.844452,19.7716484,42.296505,110.017792
1784708181801,-65.8813782,67.615654,173.075394,19.7750721,42.1947784,110.061195
1784708181844,-66.2608871,67.8104706,173.218414,19.8578453,42.1608276,110.180817
1784708181887,-66.6722488,68.0183411,173.508194,19.8876171,42.1499939,110.299622
1784708181930,-67.0887527,68.2554932,173.68219,19.9710083,42.0845337,110.358643
1784708181973,-67.5612564,68.6558304,174.004089,20.0088062,41.981617,110.419037
1784708182016,-67.9920502,69.0711288,174.165405,20.0294647,41.9248543,110.507118
1784708182059,-68.4421082,69.5709991,174.524963,19.9919949,41.9440041,110.519661
1784708182103,-68.6944809,69.8917847,174.875748,19.9453506,42.0109825,110.486725
1784708182146,-68.7133484,70.2717056,175.47818,19.7399979,41.915802,110.387199
1784708182190,-68.5540695,70.890625,176.241196,19.8022289,41.6526642,110.354706
1784708182232,-68.1968842,71.5513916,176.910583,19.5488052,41.5571022,110.239548
1784708182275,-67.868248,72.178978,177.549637,19.5300179,41.3980484,110.256279
1784708182318,-67.8354263,72.9368744,178.262131,19.3062172,41.2842903,110.14949
1784708182361,-68.0189896,73.6255875,178.808578,18.8846588,41.3070488,109.893425
1784708182405,-68.202179,74.0291367,179.072037,18.358242,41.4355316,109.684105
1784708182448,-68.2659073,74.1328964,178.86058,18.107481,41.5262108,109.624489
1784708182491,-68.3144608,73.9936218,178.454727,17.9016705,41.7749901,109.595268
1784708182534,-68.3772125,73.4513474,177.537872,18.1848125,41.981369,109.715675
1784708182577,-68.7827225,72.9932632,176.782379,18.4461288,41.912159,109.868805
1784708182620,-69.5483704,72.7455444,176.056488,18.6199932,41.9160004,110.046127
1784708182663,-70.888916,72.8808594,176.276688,18.4837856,41.73806,110.251282
1784708182707,-72.1402435,72.685463,175.84227,18.4114227,41.9379005,110.364883
1784708182750,-73.1104507,72.1194458,174.655167,18.7348728,42.3728523,110.433075
1784708182793,-74.3050537,71.9055176,174.560364,18.8898239,42.3022766,110.535484
1784708182836,-75.4302368,71.7627716,174.656494,18.9703827,42.2330589,110.638512
1784708182879,-76.4972305,71.6102219,174.804459,19.2627048,42.169075,110.912628
1784708182922,-77.8668213,71.7173843,175.497223,19.4059887,41.8904724,111.268295
1784708182965,-79.0729904,71.552002,175.59314,19.8542919,41.873848,111.540878
1784708183008,-80.3435516,71.5682144,175.979813,19.9955254,41.6554947,111.66201
1784708183051,-81.5236664,71.6670609,176.44574,20.086235,41.6024475,111.781052
1784708183094,-82.4382248,71.5789871,176.646118,20.2871017,41.5737839,111.991791
1784708183138,-83.3632355,71.2473755,177.072983,20.3576412,41.635601,112.257378
1784708183181,-84.2501678,70.4548264,177.137802,20.6210232,41.705555,112.518639
1784708183224,-85.2323761,69.677269,177.061935,20.9300079,41.5834694,112.819275
1784708183267,-86.2776337,69.0478516,176.788849,21.2143726,41.5216637,113.109833
1784708183310,-87.4198227,68.6905212,176.586517,21.4101162,41.3741226,113.354515
1784708183353,-88.5145874,68.3325806,176.59581,21.4806652,41.4884109,113.501663
1784708183396,-89.3131485,67.7741547,176.683273,21.6209297,41.5194397,113.670517
1784708183439,-89.9828339,67.1526794,176.803345,21.9233742,41.3719444,113.966209
1784708183482,-90.6567154,66.6345673,176.894043,22.2307148,41.3249741,114.260315
1784708183525,-91.4635391,66.1996918,177.195724,22.4684925,41.2319717,114.534348
1784708183568,-92.2999191,65.7867508,177.420349,22.593483,41.2096214,114.679459
1784708183611,-93.2215118,65.5075607,177.86615,22.690836,41.0729256,114.74369
1784708183654,-93.9790344,65.3441925,178.285461,22.5655231,41.0849113,114.733673
1784708183697,-94.5477753,65.2692947,178.792572,22.5861931,40.9653587,114.760605
1784708183740,-94.9639664,64.9848251,179.448395,22.5423603,41.0702133,114.783394
1784708183783,-95.1696014,64.379364,180.121536,22.5484715,40.9999313,114.822403
1784708183826,-95.1330719,63.6707191,180.485901,22.6622982,40.9625473,114.873825
1784708183869,-94.981575,63.1856499,180.926376,22.617012,40.7973709,114.843277
1784708183912,-94.5755386,62.8683243,181.391678,22.4972954,40.7657738,114.683784
1784708183955,-93.9230576,62.5613518,181.827637,22.3185291,40.7363472,114.519928
1784708183998,-93.1533356,62.1698456,182.171341,22.2152843,40.7155228,114.363487
1784708184041,-92.3686295,61.7680969,182.514282,21.96241,40.7455139,114.150604
1784708184085,-91.6127243,61.2055206,182.739502,21.8580532,40.8279953,113.992737
1784708184128,-90.9997101,60.4113045,183.101639,21.6515408,40.9084549,113.811714
1784708184171,-90.218483,59.3886642,183.329529,21.8617992,40.9608154,113.714272
1784708184215,-89.4037857,58.356781,183.591492,21.4771976,40.9357719,113.65226
1784708184258,-88.7551422,57.3718414,183.810791,21.5921402,40.9036751,113.667809
1784708184301,-88.3513489,56.272625,184.00148,21.6729488,40.9552803,113.702637
1784708184343,-88.255188,55.0892029,184.110825,21.7710285,40.9552536,113.773056
1784708184386,-88.4093246,54.0899963,184.273422,21.774334,40.9083061,113.745773
1784708184429,-88.6772766,53.2633629,184.681519,21.7633724,40.8523865,113.719955
1784708184472,-88.8751373,52.4502335,185.309586,21.7652473,40.853138,113.730766
1784708184515,-88.9341049,51.5868378,185.851776,21.8491669,40.7530556,113.776436
1784708184558,-89.1568222,50.8782501,186.53186,22.0096741,40.6385155,113.905098
1784708184600,-89.531189,50.4137535,187.150253,22.1417522,40.5146713,113.928192
1784708184643,-90.0792847,50.1091194,188.109329,22.0756187,40.4187241,113.903664
1784708184686,-90.4506836,49.7428665,189.172333,21.9539204,40.3297043,113.896317
1784708184729,-90.6535416,49.3646774,190.213959,21.9346733,40.1658478,113.904137
1784708184772,-90.8311462,49.1885872,191.320679,21.9517555,39.9617271,113.944855
1784708184815,-90.9913788,49.1163521,192.072464,22.1087723,39.9074631,114.040779
1784708184857,-91.2911835,49.2278824,192.766891,22.2728443,39.7742195,114.117165
1784708184900,-91.715538,49.2816772,193.437347,22.2454758,39.8917351,114.103035
1784708184943,-92.1762009,49.1755791,193.942017,22.228775,39.8966522,114.04187
1784708184986,-92.5942993,49.0172844,194.441132,22.1562004,39.9045067,114.021049
1784708185028,-92.9156876,48.9936066,195.005692,22.0673771,39.8175735,113.999176
1784708185071,-93.09729,49.0647583,195.56015,21.9830208,39.7574844,113.993713
1784708185114,-93.2465515,49.1406937,196.003128,22.0691547,39.7190666,114.026299
1784708185157,-93.5224228,49.2029686,196.162567,22.1649818,39.7971497,113.982231
1784708185200,-93.999939,49.2530594,196.109879,22.1595192,39.8546104,113.946838
1784708185242,-94.5174408,49.2981911,196.20401,22.0389481,39.9361038,113.876259
1784708185289,-94.9133453,49.2445946,196.417862,21.9636955,40.0113258,113.830444
1784708185332,-95.1159515,49.0832787,196.590759,21.9521179,39.9694633,113.818336
1784708185374,-95.2120056,48.7769661,196.659164,21.9408894,39.9919586,113.884926
1784708185417,-95.3180771,48.3672562,196.672592,21.9342499,39.9951363,113.956108
1784708185460,-87.8775482,43.7426567,111.682213,-8.75889778,57.0488205,83.9255295
1784708185504,-87.529213,43.5241814,111.441933,-8.76747322,56.9802246,83.848877
1784708185548,-87.1480865,43.3400841,111.049217,-8.87676239,56.9646606,83.7711945
1784708185593,-86.7035446,43.2427444,110.703865,-9.00462723,56.9967003,83.6253433
1784708185639,-86.2020721,43.1460571,110.414551,-9.06466389,57.0332222,83.5084991
1784708185683,-85.8041382,43.0778465,110.25631,-9.09248257,57.0130882,83.4768295
1784708185727,-85.3596497,42.944458,109.859802,-9.13310432,57.0847626,83.4055634
1784708185772,-85.1303406,42.8044434,109.614594,-9.13227558,57.1086044,83.4235611
1784708185816,-84.9151001,42.494751,109.11454,-9.19301701,57.2057571,83.3624268
1784708185860,-84.8460922,42.1684494,108.682915,-9.25908566,57.2409477,83.2699509
1784708185904,-84.7888718,41.8312073,108.238968,-9.41545963,57.2081604,83.0437393
